test_round,subj,stim,response,emotion,correct,rt
2,440,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,6,1,0,0.3634819984436035
2,440,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,0.6069729328155518
2,440,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,2,1,0,1.7651588916778564
2,440,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.3851759433746338
2,440,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,6,6,1,0.40163302421569824
2,440,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,0.38010191917419434
2,440,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,0.3637361526489258
2,440,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,0.4094691276550293
2,440,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.5100500583648682
2,440,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.35033702850341797
2,440,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,2,6,0,2.2067689895629883
2,440,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,2.564321994781494
2,440,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,0.3536860942840576
2,440,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.6718320846557617
2,440,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,2.0798070430755615
2,440,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,0.5941541194915771
2,440,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,0.47891902923583984
2,440,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.960050106048584
2,440,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.6838400363922119
2,440,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,0.31137895584106445
2,440,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.6756739616394043
2,440,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.29390621185302734
2,440,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,0.9829649925231934
2,440,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,3.9791300296783447
2,440,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,0.5688478946685791
2,440,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,2.4695589542388916
2,440,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.32849907875061035
2,440,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,1.6225390434265137
2,440,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,6,2,0,5.004615068435669
2,440,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,0.5932729244232178
2,440,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.3000459671020508
2,440,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,2,1,0,1.414228916168213
2,440,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,0.5497701168060303
2,440,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,2,1,0,3.0585789680480957
2,470,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,3.7837789058685303
2,470,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,4.870840072631836
2,470,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,6,6,1,2.432965040206909
2,470,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,2.3452939987182617
2,470,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,1,1,1,1.5433270931243896
2,470,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,1.7663071155548096
2,470,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,2.329738140106201
2,470,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,6.517687082290649
2,470,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,6.811535120010376
2,470,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,3.74112606048584
2,470,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,1.0012118816375732
2,470,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,1.533653974533081
2,470,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,3.892086982727051
2,470,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,1.6895580291748047
2,470,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,1.0326330661773682
2,470,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,3.421149969100952
2,470,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,5,6,0,1.2932960987091064
2,470,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.4307920932769775
2,470,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,1.497879981994629
2,470,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,1.6422300338745117
2,470,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,0.4918861389160156
2,470,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,0.9711689949035645
2,470,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,0.667579174041748
2,470,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,0.2572188377380371
2,470,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,6,6,1,1.3463339805603027
2,470,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,3.710644006729126
2,470,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.6020309925079346
2,470,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,4,7,0,2.038590908050537
2,470,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,2.6790809631347656
2,470,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,2,3,0,1.3620109558105469
2,470,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,4,4,1,7.040309906005859
2,470,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,1,1,1,0.36794590950012207
2,470,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,2.4451851844787598
2,470,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.4198741912841797
2,470,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.7118439674377441
2,470,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.26491498947143555
2,470,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,2.609342098236084
2,470,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,3.8957300186157227
2,470,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.1409978866577148
2,470,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.198693037033081
2,470,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,2.82586407661438
2,470,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.9975969791412354
2,470,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,1.030545949935913
2,470,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,1.0047190189361572
2,470,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,0.45162487030029297
2,470,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,2.50400710105896
2,470,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,0.4300861358642578
2,470,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,2.0410170555114746
2,470,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,0.6284480094909668
2,470,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,4.360401153564453
2,470,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,0.5660600662231445
2,470,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.1243197917938232
2,470,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,5.0188069343566895
2,470,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,2.517354965209961
2,470,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,0.3115551471710205
2,470,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.3756840229034424
2,470,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,2.9494261741638184
2,470,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,1,6,0,5.053189992904663
2,470,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.3944840431213379
2,470,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,2,3,0,1.7701690196990967
2,470,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,0.5756340026855469
2,470,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,1.2300829887390137
2,470,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.1770331859588623
2,470,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.34906911849975586
2,470,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,0.3529942035675049
2,470,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.43578195571899414
2,470,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,2.962383985519409
2,470,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,3.011094093322754
2,470,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.5571410655975342
2,470,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,1.1180899143218994
2,605,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,1.2194998264312744
2,605,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.8265669345855713
2,605,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,1.447016954421997
2,605,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.8381609916687012
2,605,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,0.6266000270843506
2,605,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,3.267176866531372
2,605,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,2,1,0,1.6395111083984375
2,605,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,6,6,1,2.1128299236297607
2,605,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,1.5543439388275146
2,605,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,3,1,0,1.9396119117736816
2,605,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,2,1,0,2.0520589351654053
2,605,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,2.0854380130767822
2,605,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,1,3,0,3.57749605178833
2,605,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.0176169872283936
2,605,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,0.6705567836761475
2,605,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,2.3506789207458496
2,605,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,2,1,0,1.0512559413909912
2,605,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.6046090126037598
2,605,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,1.5596401691436768
2,605,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,0.48991990089416504
2,605,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.8983950614929199
2,605,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,2,6,0,1.322822093963623
2,605,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,4,4,1,1.9098470211029053
2,605,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.7108948230743408
2,605,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,1.2288951873779297
2,605,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.6441969871520996
2,605,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,1.7288119792938232
2,605,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,0.4198169708251953
2,605,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,2,1,0,0.8700029850006104
2,605,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,0.5091798305511475
2,605,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,1.1181080341339111
2,605,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,2.1637589931488037
2,605,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,1.7692220211029053
2,605,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,1.0938470363616943
2,605,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,1,3,0,1.238677978515625
2,605,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,1.0079929828643799
2,605,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,3.816305160522461
2,605,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.526116132736206
2,605,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.5187959671020508
2,605,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.6229000091552734
2,605,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,0.45099878311157227
2,605,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,6,2,0,1.095310926437378
2,605,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,2,6,0,1.76625394821167
2,605,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.5441322326660156
2,605,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,1.8127098083496094
2,605,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,0.451740026473999
2,605,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,1.6946721076965332
2,605,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,2.1128458976745605
2,605,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,6,2,0,2.4179370403289795
2,605,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,1.7707250118255615
2,605,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,2,1,0,2.6255459785461426
2,605,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,1.3334460258483887
2,605,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,0.5539231300354004
2,605,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,0.3163571357727051
2,605,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,1.479984998703003
2,605,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,0.38921308517456055
2,605,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,1.603389024734497
2,605,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,6,2,0,1.7476398944854736
2,605,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.7065718173980713
2,605,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,1.251816987991333
2,605,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,0.594459056854248
2,605,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,0.3520519733428955
2,605,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,1.373810052871704
2,605,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,2,6,0,1.8382558822631836
2,605,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,1.6612188816070557
2,605,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.0671801567077637
2,605,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.5770049095153809
2,605,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,0.4355459213256836
2,605,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.4413151741027832
2,605,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,2.0968849658966064
2,881,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,6,2,0,2.2241158485412598
2,881,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.8378779888153076
2,881,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,2,6,0,2.352134943008423
2,881,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,2.2948520183563232
2,881,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,1.9121930599212646
2,881,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,5.984963893890381
2,881,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,2.1168649196624756
2,881,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,1.7813079357147217
2,881,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,2.342211961746216
2,881,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,3.92195987701416
2,881,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,2,2,1,3.0758230686187744
2,881,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,0.8324730396270752
2,881,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,1.0078630447387695
2,881,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.0003750324249268
2,881,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,1.722318172454834
2,881,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,3.732997179031372
2,881,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,2,3,0,1.1120080947875977
2,881,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,6,6,1,1.7419371604919434
2,881,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,0.8518118858337402
2,881,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,2,1,0,2.141964912414551
2,881,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,2,1,0,1.5952799320220947
2,881,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,7,4,0,1.8415191173553467
2,881,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,1.0632069110870361
2,881,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.1490089893341064
2,881,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,2,6,0,0.9863600730895996
2,881,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.6688218116760254
2,881,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,0.4492199420928955
2,881,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,2,3,0,0.9787590503692627
2,881,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.5343899726867676
2,881,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,1.0798530578613281
2,881,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,2,6,0,3.2133989334106445
2,881,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,0.33134007453918457
2,881,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,0.5967438220977783
2,881,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,1,1,1,1.8548741340637207
2,881,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,1,3,0,2.820836067199707
2,881,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,0.5724649429321289
2,881,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.7637879848480225
2,881,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,0.5569381713867188
2,881,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,6,2,0,3.185459852218628
2,881,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,1.0259079933166504
2,881,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,2,6,0,0.5748469829559326
2,881,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.747791051864624
2,881,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,0.518402099609375
2,881,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,2,6,0,0.6399228572845459
2,881,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.4337949752807617
2,881,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,0.7562921047210693
2,881,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,2.0349278450012207
2,881,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,0.5264439582824707
2,881,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,2.020724058151245
2,881,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,2.913093090057373
2,881,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,2,1,0,2.7003560066223145
2,881,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,7,3,0,1.7696340084075928
2,881,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,6,2,0,1.3315081596374512
2,881,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,6,2,0,1.046684980392456
2,881,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,0.40560102462768555
2,881,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,0.29119420051574707
2,881,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,7,4,0,0.5541150569915771
2,881,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,2.0179409980773926
2,881,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,0.31736207008361816
2,881,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,0.7994279861450195
2,881,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,0.2789008617401123
2,881,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,2.900273084640503
2,881,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,0.7764029502868652
2,881,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.40942907333374023
2,881,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,3.2582521438598633
2,881,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,7,4,0,0.3756110668182373
2,881,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,0.26183319091796875
2,881,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,0.28054022789001465
2,881,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,2,1,0,1.2755858898162842
2,881,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,0.3777008056640625
2,1123,img\Rafd090_07_Caucasian_male_fearful_frontal.jpg,3,4,0,3.114078251295723
2,1123,img\Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.6192732031922787
2,1123,img\Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,3.081177716900129
2,1123,img\Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,3.667474363464862
2,1123,img\Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,1.3507995050167665
2,1123,img\Rafd090_07_Caucasian_male_sad_frontal.jpg,2,6,0,4.750439377094153
2,1123,img\Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,3.4063506130478345
2,1123,img\Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.2201980672543868
2,1123,img\Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.081270805269014
2,1123,img\Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,1.0271265728515573
2,1123,img\Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,1.3523097087745555
2,1123,img\Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,0.42417021025903523
